집계일자,집계시,출발영업소코드,도착영업소코드,통행시간,요일
20200601,23,101,105,751,0
20200601,23,101,105,895,0
20200601,23,101,105,1438,0
20200601,23,101,105,887,0
20200601,23,101,105,823,0
20200601,23,101,105,847,0
20200601,16,101,105,769,0
20200601,16,101,105,944,0
20200601,16,101,105,921,0
20200601,16,101,105,972,0
20200601,16,101,105,883,0
20200601,6,101,105,824,0
20200601,6,101,105,940,0
20200601,6,101,105,978,0
20200601,6,101,105,940,0
20200601,6,101,105,956,0
20200601,6,101,105,846,0
20200601,11,101,105,1059,0
20200601,11,101,105,1120,0
20200601,11,101,105,847,0
20200601,11,101,105,938,0
20200601,11,101,105,1206,0
20200601,11,101,105,1090,0
20200601,5,101,105,661,0
20200601,5,101,105,790,0
20200601,5,101,105,834,0
20200601,5,101,105,774,0
20200601,5,101,105,698,0
20200601,8,101,105,1323,0
20200601,8,101,105,1373,0
20200601,8,101,105,1049,0
20200601,8,101,105,1304,0
20200601,8,101,105,1188,0
20200601,8,101,105,953,0
20200601,14,101,105,777,0
20200601,14,101,105,974,0
20200601,14,101,105,967,0
20200601,14,101,105,987,0
20200601,14,101,105,921,0
20200601,3,101,105,623,0
20200601,3,101,105,748,0
20200601,3,101,105,774,0
20200601,3,101,105,889,0
20200601,3,101,105,706,0
20200601,4,101,105,626,0
20200601,4,101,105,746,0
20200601,4,101,105,852,0
20200601,4,101,105,761,0
20200601,4,101,105,850,0
20200601,4,101,105,694,0
20200601,9,101,105,1260,0
20200601,9,101,105,1372,0
20200601,9,101,105,944,0
20200601,9,101,105,1014,0
20200601,9,101,105,1341,0
20200601,9,101,105,1304,0
20200601,13,101,105,1013,0
20200601,13,101,105,1051,0
20200601,13,101,105,789,0
20200601,13,101,105,874,0
20200601,13,101,105,1103,0
20200601,13,101,105,1020,0
20200601,15,101,105,930,0
20200601,15,101,105,938,0
20200601,15,101,105,770,0
20200601,15,101,105,897,0
20200601,15,101,105,1013,0
20200601,15,101,105,956,0
20200601,19,101,105,1161,0
20200601,19,101,105,998,0
20200601,19,101,105,824,0
20200601,19,101,105,1074,0
20200601,19,101,105,1278,0
20200601,19,101,105,1171,0
20200601,22,101,105,936,0
20200601,22,101,105,1361,0
20200601,22,101,105,762,0
20200601,22,101,105,902,0
20200601,22,101,105,863,0
20200601,22,101,105,925,0
20200601,18,101,105,940,0
20200601,18,101,105,1208,0
20200601,18,101,105,833,0
20200601,18,101,105,1052,0
20200601,18,101,105,1043,0
20200601,0,101,105,647,0
