집계일자,집계시,출발영업소코드,도착영업소코드,통행시간,요일
20201001,10,101,105,723,3
20201001,10,101,105,739,3
20201001,10,101,105,973,3
20201001,10,101,105,724,3
20201001,10,101,105,743,3
20201001,17,101,105,731,3
20201001,17,101,105,802,3
20201001,17,101,105,1270,3
20201001,17,101,105,1245,3
20201001,23,101,105,769,3
20201001,8,101,105,699,3
20201001,8,101,105,721,3
20201001,23,101,105,704,3
20201001,8,101,105,671,3
20201001,8,101,105,1172,3
20201001,23,101,105,814,3
20201001,13,101,105,731,3
20201001,13,101,105,1311,3
20201001,13,101,105,1246,3
20201001,13,101,105,1056,3
20201001,13,101,105,865,3
20201001,2,101,105,610,3
20201001,2,101,105,670,3
20201001,3,101,105,616,3
20201001,3,101,105,739,3
20201001,3,101,105,2006,3
20201001,3,101,105,660,3
20201001,4,101,105,622,3
20201001,5,101,105,623,3
20201001,5,101,105,712,3
20201001,5,101,105,654,3
20201001,16,101,105,1278,3
20201001,16,101,105,732,3
20201001,16,101,105,809,3
20201001,16,101,105,1312,3
20201001,18,101,105,729,3
20201001,18,101,105,1099,3
20201001,11,101,105,911,3
20201001,18,101,105,794,3
20201001,11,101,105,888,3
20201001,11,101,105,725,3
20201001,11,101,105,905,3
20201001,18,101,105,1116,3
20201001,9,101,105,698,3
20201001,9,101,105,720,3
20201001,9,101,105,1052,3
20201001,9,101,105,725,3
20201001,15,101,105,1324,3
20201001,15,101,105,733,3
20201001,15,101,105,815,3
20201001,15,101,105,1395,3
20201001,22,101,105,788,3
20201001,22,101,105,814,3
20201001,22,101,105,700,3
20201001,22,101,105,884,3
20201001,6,101,105,640,3
20201001,6,101,105,714,3
20201001,6,101,105,1576,3
20201001,6,101,105,663,3
20201001,7,101,105,655,3
20201001,7,101,105,711,3
20201001,7,101,105,1347,3
20201001,7,101,105,686,3
20201001,19,101,105,995,3
20201001,19,101,105,726,3
20201001,19,101,105,794,3
20201001,19,101,105,1035,3
20201001,12,101,105,729,3
20201001,12,101,105,1052,3
20201001,12,101,105,1101,3
20201001,20,101,105,786,3
20201001,20,101,105,916,3
20201001,20,101,105,725,3
20201001,20,101,105,953,3
20201001,0,101,105,656,3
20201001,0,101,105,707,3
20201001,0,101,105,619,3
20201001,1,101,105,608,3
20201001,1,101,105,649,3
20201001,14,101,105,736,3
20201001,14,101,105,1453,3
20201001,14,101,105,1362,3
20201001,14,101,105,1174,3
20201001,14,101,105,834,3
20201001,21,101,105,724,3
20201001,21,101,105,895,3
20201001,21,101,105,864,3
20201001,21,101,105,694,3
20201001,21,101,105,782,3
20201001,21,101,110,3877,3
20201001,21,101,110,3353,3
20201001,14,101,110,4467,3
20201001,14,101,110,4318,3
20201001,0,101,110,2814,3
20201001,0,101,110,2647,3
20201001,1,101,110,2739,3
20201001,20,101,110,3430,3
20201001,12,101,110,4102,3
20201001,19,101,110,3773,3
20201001,7,101,110,3010,3
20201001,7,101,110,3411,3
20201001,6,101,110,3336,3
20201001,19,101,110,3613,3
20201001,6,101,110,2858,3
20201001,22,101,110,3515,3
20201001,22,101,110,3305,3
20201001,16,101,110,4406,3
20201001,15,101,110,4579,3
20201001,15,101,110,4423,3
20201001,15,101,110,4389,3
20201001,9,101,110,3207,3
20201001,9,101,110,3519,3
20201001,15,101,110,4734,3
20201001,18,101,110,3898,3
20201001,11,101,110,3646,3
20201001,11,101,110,3779,3
20201001,18,101,110,4102,3
20201001,4,101,110,2849,3
20201001,3,101,110,3450,3
20201001,2,101,110,2960,3
20201001,2,101,110,3757,3
20201001,4,101,110,3622,3
20201001,5,101,110,2841,3
20201001,2,101,110,2736,3
20201001,2,101,110,3400,3
20201001,3,101,110,2810,3
20201001,13,101,110,4429,3
20201001,13,101,110,4269,3
20201001,23,101,110,3120,3
20201001,8,101,110,3098,3
20201001,8,101,110,3750,3
20201001,17,101,110,4369,3
20201001,17,101,110,4091,3
20201001,10,101,110,3843,3
20201001,10,101,110,3626,3
20201001,10,101,110,3401,3
20201001,10,101,115,5690,3
20201001,10,101,115,4695,3
20201001,17,101,115,8166,3
20201001,17,101,115,8078,3
20201001,17,101,115,4719,3
20201001,8,101,115,5069,3
20201001,23,101,115,5800,3
20201001,23,101,115,6227,3
20201001,8,101,115,5289,3
20201001,8,101,115,4701,3
20201001,23,101,115,4628,3
20201001,13,101,115,6627,3
20201001,13,101,115,7257,3
20201001,13,101,115,4735,3
20201001,5,101,115,5003,3
20201001,4,101,115,5260,3
20201001,5,101,115,4824,3
20201001,2,101,115,4975,3
20201001,3,101,115,5130,3
20201001,2,101,115,4932,3
20201001,18,101,115,7424,3
20201001,18,101,115,4714,3
20201001,18,101,115,7610,3
20201001,11,101,115,6143,3
20201001,11,101,115,4712,3
20201001,15,101,115,7938,3
20201001,15,101,115,4742,3
20201001,9,101,115,5339,3
20201001,15,101,115,7898,3
20201001,9,101,115,5455,3
20201001,9,101,115,4694,3
20201001,16,101,115,8672,3
20201001,16,101,115,8340,3
20201001,16,101,115,4729,3
20201001,22,101,115,6379,3
20201001,22,101,115,5867,3
20201001,22,101,115,4645,3
20201001,7,101,115,4711,3
20201001,6,101,115,4842,3
20201001,7,101,115,4859,3
20201001,19,101,115,6862,3
20201001,7,101,115,5067,3
20201001,19,101,115,4704,3
20201001,6,101,115,4972,3
20201001,19,101,115,6930,3
20201001,12,101,115,6004,3
20201001,12,101,115,6619,3
20201001,12,101,115,4739,3
20201001,20,101,115,6415,3
20201001,20,101,115,4674,3
20201001,0,101,115,4865,3
20201001,0,101,115,4572,3
20201001,0,101,115,4371,3
20201001,1,101,115,4957,3
20201001,1,101,115,4576,3
20201001,1,101,115,4817,3
20201001,14,101,115,7313,3
20201001,14,101,115,7657,3
20201001,14,101,115,4746,3
20201001,21,101,115,6120,3
20201001,21,101,115,4672,3
20201001,14,101,120,9971,3
20201001,20,101,120,8930,3
20201001,0,101,120,6040,3
20201001,12,101,120,8092,3
20201001,7,101,120,7879,3
20201001,6,101,120,6560,3
20201001,7,101,120,6784,3
20201001,16,101,120,9826,3
20201001,9,101,120,7044,3
20201001,15,101,120,9716,3
20201001,11,101,120,7469,3
20201001,18,101,120,9252,3
20201001,4,101,120,6460,3
20201001,2,101,120,6196,3
20201001,3,101,120,6231,3
20201001,5,101,120,6462,3
20201001,13,101,120,9019,3
20201001,8,101,120,6906,3
20201001,10,101,120,7020,3
20201001,17,101,120,11153,3
20201001,17,101,120,9852,3
20201001,10,101,125,10064,3
20201001,13,101,125,11252,3
20201001,18,101,125,11776,3
20201001,9,101,125,8938,3
20201001,16,101,125,11735,3
20201001,7,101,125,8867,3
20201001,6,101,125,9145,3
20201001,12,101,125,11024,3
20201001,1,101,125,9243,3
20201001,0,101,125,9351,3
20201001,1,101,125,8265,3
20201001,21,101,125,10822,3
20201001,14,101,125,11731,3
20201001,21,101,130,9231,3
20201001,0,101,130,8700,3
20201001,20,101,130,9469,3
20201001,19,101,130,10236,3
20201001,6,101,130,8941,3
20201001,7,101,130,8518,3
20201001,9,101,130,8434,3
20201001,15,101,130,11061,3
20201001,22,101,130,9281,3
20201001,11,101,130,9056,3
20201001,18,101,130,10820,3
20201001,13,101,130,10583,3
20201001,23,101,130,9007,3
20201001,8,101,130,8657,3
20201001,10,101,130,8970,3
20201001,10,101,130,10604,3
20201001,17,101,130,11469,3
20201001,17,101,135,14592,3
20201001,10,101,135,12047,3
20201001,13,101,135,12724,3
20201001,8,101,135,12119,3
20201001,4,101,135,13396,3
20201001,5,101,135,13263,3
20201001,2,101,135,11228,3
20201001,18,101,135,14891,3
20201001,11,101,135,12281,3
20201001,22,101,135,13213,3
20201001,16,101,135,14373,3
20201001,9,101,135,11855,3
20201001,15,101,135,13339,3
20201001,14,101,135,13032,3
20201001,21,101,135,13639,3
20201001,0,101,135,11440,3
20201001,20,101,135,13807,3
20201001,12,101,135,12255,3
20201001,7,101,135,12109,3
20201001,14,101,140,15613,3
20201001,21,101,140,16706,3
20201001,0,101,140,14843,3
20201001,1,101,140,14977,3
20201001,20,101,140,17213,3
20201001,12,101,140,15238,3
20201001,19,101,140,17575,3
20201001,6,101,140,15819,3
20201001,15,101,140,16310,3
20201001,16,101,140,16706,3
20201001,22,101,140,15643,3
20201001,4,101,140,15019,3
20201001,2,101,140,15011,3
20201001,3,101,140,14946,3
20201001,5,101,140,16825,3
20201001,18,101,140,18006,3
20201001,11,101,140,15303,3
20201001,8,101,140,15245,3
20201001,23,101,140,14637,3
20201001,13,101,140,15171,3
20201001,10,101,140,15100,3
20201001,17,101,140,17476,3
20201002,14,101,105,1528,4
20201002,14,101,105,1169,4
20201002,14,101,105,1017,4
20201002,14,101,105,1109,4
20201002,14,101,105,1578,4
20201002,19,101,105,1084,4
20201002,19,101,105,925,4
20201002,19,101,105,966,4
20201002,19,101,105,1108,4
20201002,7,101,105,723,4
20201002,7,101,105,762,4
20201002,7,101,105,619,4
20201002,7,101,105,767,4
20201002,7,101,105,815,4
20201002,11,101,105,945,4
20201002,11,101,105,865,4
20201002,11,101,105,781,4
20201002,11,101,105,837,4
20201002,11,101,105,1005,4
20201002,17,101,105,1427,4
20201002,17,101,105,1089,4
20201002,17,101,105,1123,4
20201002,17,101,105,1442,4
20201002,22,101,105,782,4
20201002,22,101,105,868,4
20201002,22,101,105,819,4
20201002,22,101,105,856,4
20201002,22,101,105,846,4
20201002,0,101,105,615,4
20201002,0,101,105,742,4
20201002,0,101,105,722,4
20201002,0,101,105,748,4
20201002,0,101,105,601,4
20201002,8,101,105,628,4
20201002,8,101,105,743,4
20201002,8,101,105,731,4
20201002,8,101,105,808,4
20201002,16,101,105,1652,4
20201002,16,101,105,1195,4
20201002,16,101,105,1228,4
20201002,16,101,105,1658,4
20201002,15,101,105,1652,4
20201002,15,101,105,1176,4
20201002,15,101,105,1112,4
20201002,15,101,105,1637,4
20201002,21,101,105,888,4
20201002,21,101,105,917,4
20201002,21,101,105,828,4
20201002,21,101,105,871,4
20201002,21,101,105,710,4
20201002,21,101,105,933,4
20201002,5,101,105,608,4
20201002,5,101,105,865,4
20201002,5,101,105,747,4
20201002,5,101,105,738,4
20201002,6,101,105,612,4
20201002,6,101,105,731,4
20201002,6,101,105,724,4
20201002,6,101,105,822,4
20201002,6,101,105,760,4
20201002,10,101,105,797,4
20201002,10,101,105,741,4
20201002,10,101,105,802,4
20201002,10,101,105,938,4
20201002,10,101,105,881,4
20201002,12,101,105,1152,4
20201002,12,101,105,823,4
20201002,12,101,105,848,4
20201002,12,101,105,891,4
20201002,12,101,105,1240,4
20201002,12,101,105,1184,4
20201002,23,101,105,762,4
20201002,23,101,105,806,4
20201002,23,101,105,764,4
20201002,23,101,105,856,4
20201002,23,101,105,801,4
20201002,18,101,105,1033,4
20201002,18,101,105,1242,4
20201002,18,101,105,1012,4
20201002,18,101,105,1270,4
20201002,13,101,105,1018,4
20201002,13,101,105,1277,4
20201002,13,101,105,963,4
20201002,13,101,105,1292,4
20201002,20,101,105,874,4
20201002,20,101,105,1004,4
20201002,20,101,105,972,4
20201002,20,101,105,1007,4
20201002,20,101,105,914,4
20201002,1,101,105,618,4
20201002,1,101,105,980,4
20201002,1,101,105,581,4
20201002,2,101,105,631,4
20201002,3,101,105,616,4
20201002,3,101,105,920,4
20201002,3,101,105,624,4
20201002,4,101,105,607,4
20201002,4,101,105,745,4
20201002,4,101,105,723,4
20201002,4,101,105,625,4
20201002,9,101,105,674,4
20201002,9,101,105,728,4
20201002,9,101,105,807,4
20201002,9,101,105,785,4
20201002,1,101,110,2786,4
20201002,1,101,110,3612,4
20201002,1,101,110,2817,4
20201002,2,101,110,2613,4
20201002,2,101,110,3409,4
20201002,2,101,110,3753,4
20201002,3,101,110,2546,4
20201002,3,101,110,3521,4
20201002,4,101,110,2543,4
20201002,9,101,110,2801,4
20201002,9,101,110,3027,4
20201002,10,101,110,3017,4
20201002,20,101,110,2895,4
20201002,20,101,110,3025,4
20201002,13,101,110,4247,4
20201002,13,101,110,3788,4
20201002,18,101,110,3286,4
20201002,23,101,110,2951,4
20201002,23,101,110,3096,4
20201002,12,101,110,3665,4
20201002,12,101,110,3747,4
20201002,6,101,110,2545,4
20201002,5,101,110,3667,4
20201002,5,101,110,2540,4
20201002,15,101,110,4047,4
20201002,21,101,110,3547,4
20201002,15,101,110,3619,4
20201002,15,101,110,3807,4
20201002,21,101,110,2951,4
20201002,16,101,110,3700,4
20201002,8,101,110,3536,4
20201002,0,101,110,2883,4
20201002,16,101,110,3480,4
20201002,8,101,110,2730,4
20201002,8,101,110,4668,4
20201002,17,101,110,3453,4
20201002,11,101,110,3381,4
20201002,11,101,110,3573,4
20201002,17,101,110,3669,4
20201002,22,101,110,2913,4
20201002,22,101,110,3467,4
20201002,7,101,110,3606,4
20201002,7,101,110,2587,4
20201002,14,101,110,4298,4
20201002,19,101,110,3694,4
20201002,14,101,110,3932,4
20201002,14,101,110,3790,4
20201002,19,101,110,3143,4
20201002,19,101,115,5532,4
20201002,19,101,115,4633,4
20201002,14,101,115,6527,4
20201002,14,101,115,6461,4
20201002,14,101,115,4656,4
20201002,19,101,115,5779,4
20201002,7,101,115,4658,4
20201002,7,101,115,4699,4
20201002,7,101,115,4950,4
20201002,22,101,115,5371,4
20201002,22,101,115,4619,4
20201002,17,101,115,6247,4
20201002,17,101,115,4648,4
20201002,17,101,115,6098,4
20201002,11,101,115,5527,4
20201002,11,101,115,4634,4
20201002,0,101,115,5145,4
20201002,0,101,115,4511,4
20201002,8,101,115,4928,4
20201002,8,101,115,4650,4
20201002,16,101,115,6494,4
20201002,16,101,115,4649,4
20201002,16,101,115,6326,4
20201002,21,101,115,5453,4
20201002,21,101,115,4620,4
20201002,15,101,115,6569,4
20201002,15,101,115,4649,4
20201002,6,101,115,4926,4
20201002,5,101,115,5046,4
20201002,23,101,115,5441,4
20201002,12,101,115,6075,4
20201002,23,101,115,4609,4
20201002,12,101,115,4639,4
20201002,12,101,115,5971,4
20201002,23,101,115,5391,4
20201002,18,101,115,5717,4
20201002,18,101,115,6014,4
20201002,18,101,115,4650,4
20201002,13,101,115,6497,4
20201002,13,101,115,6270,4
20201002,13,101,115,4653,4
20201002,20,101,115,5233,4
20201002,20,101,115,5572,4
20201002,20,101,115,4636,4
20201002,1,101,115,5109,4
20201002,1,101,115,4520,4
20201002,2,101,115,5180,4
20201002,3,101,115,5198,4
20201002,4,101,115,5149,4
20201002,9,101,115,4991,4
20201002,9,101,115,4626,4
20201002,9,101,115,5273,4
20201002,10,101,115,5207,4
20201002,10,101,115,4630,4
20201002,20,101,120,7556,4
20201002,10,101,120,7386,4
20201002,9,101,120,7173,4
20201002,13,101,120,8151,4
20201002,12,101,120,8005,4
20201002,18,101,120,8795,4
20201002,5,101,120,7357,4
20201002,6,101,120,7266,4
20201002,15,101,120,7950,4
20201002,15,101,120,8307,4
20201002,16,101,120,8348,4
20201002,0,101,120,7447,4
20201002,8,101,120,7178,4
20201002,11,101,120,7739,4
20201002,17,101,120,8735,4
20201002,7,101,120,7220,4
20201002,19,101,120,8134,4
20201002,14,101,120,8219,4
20201002,14,101,125,10135,4
20201002,11,101,125,8836,4
20201002,16,101,125,10945,4
20201002,16,101,125,10198,4
20201002,15,101,125,10067,4
20201002,13,101,125,9520,4
20201002,9,101,125,8750,4
20201002,4,101,125,9647,4
20201002,10,101,125,8480,4
20201002,3,101,125,9364,4
20201002,20,101,125,10541,4
20201002,20,101,130,8618,4
20201002,20,101,130,8359,4
20201002,10,101,130,10296,4
20201002,3,101,130,9630,4
20201002,9,101,130,9310,4
20201002,13,101,130,9860,4
20201002,12,101,130,9820,4
20201002,18,101,130,9097,4
20201002,15,101,130,8725,4
20201002,15,101,130,10283,4
20201002,21,101,130,8271,4
20201002,16,101,130,9809,4
20201002,0,101,130,9689,4
20201002,6,101,130,10339,4
20201002,17,101,130,9405,4
20201002,11,101,130,9949,4
