Date,Close,Open,High,Low,Volume,Change
2020-04-23,305.4,307.03,309.64,304.79,2630000.0,-0.013000000000000001
2020-04-24,310.55,307.33,310.83,305.51,2020000.0,0.0169
2020-04-27,308.78,313.05,313.29,307.59,2290000.0,-0.005699999999999999
2020-04-28,304.95,310.83,311.27,304.28,2430000.0,-0.0124
2020-04-29,307.09,304.95,308.68,301.12,3670000.0,0.006999999999999999
2020-04-30,303.0,306.15,307.89,302.57,3790000.0,-0.013300000000000001
2020-05-01,301.92,301.78,304.82,300.18,2530000.0,-0.0036
2020-05-04,304.49,303.0,305.53,300.07,2480000.0,0.0085
2020-05-05,307.92,305.06,309.8,303.44,2460000.0,0.0113
2020-05-06,308.89,309.92,311.04,306.54,2410000.0,0.0032
2020-05-07,305.0,309.34,309.87,304.53,2610000.0,-0.0126
2020-05-08,305.94,305.9,307.18,303.7,2340000.0,0.0031
2020-05-11,310.33,305.64,311.83,305.0,1870000.0,0.0143
2020-05-12,304.84,310.84,311.55,304.79,2260000.0,-0.0177
2020-05-13,302.14,305.38,306.27,300.12,2950000.0,-0.0089
2020-05-14,299.74,301.19,302.68,294.54,3720000.0,-0.0079
2020-05-15,299.21,298.25,299.34,295.88,4580000.0,-0.0018
2020-05-18,302.76,301.93,303.19,299.96,3990000.0,0.011899999999999999
2020-05-19,304.63,303.63,309.02,303.3,3520000.0,0.0062
2020-05-20,304.91,307.26,307.47,303.28,2830000.0,0.0009
2020-05-21,301.97,304.66,305.04,301.26,2490000.0,-0.0096
2020-05-22,302.43,302.01,303.94,300.83,2370000.0,0.0015
2020-05-26,304.8,306.76,306.76,303.58,3230000.0,0.0078000000000000005
2020-05-27,306.01,304.88,306.1,299.47,2980000.0,0.004
2020-05-28,309.56,307.25,311.0,307.01,4330000.0,0.0116
2020-05-29,308.47,304.2,308.88,302.35,4990000.0,-0.0034999999999999996
2020-06-01,308.29,307.9,309.74,306.49,2300000.0,-0.0006
2020-06-02,307.09,308.98,308.98,304.75,2530000.0,-0.0039000000000000003
2020-06-03,306.64,307.5,308.15,305.95,2170000.0,-0.0015
2020-06-04,310.75,310.72,315.35,309.24,4550000.0,0.0134
2020-06-05,312.04,313.13,313.63,307.29,4380000.0,0.0042
2020-06-08,307.19,310.4,311.16,306.48,3760000.0,-0.0155
2020-06-09,305.55,308.0,308.45,305.18,3160000.0,-0.0053
2020-06-10,307.33,306.66,308.61,305.71,2710000.0,0.0058
2020-06-11,300.83,306.84,309.13,300.83,3440000.0,-0.021099999999999997
2020-06-12,298.7,302.67,305.15,296.25,4019999.9999999995,-0.0070999999999999995
