집계일자,집계시,출발영업소코드,도착영업소코드,통행시간,요일
20200901,7,101,105,834,1
20200901,7,101,105,991,1
20200901,7,101,105,881,1
20200901,7,101,105,902,1
20200901,7,101,105,802,1
20200901,7,101,105,867,1
20200901,3,101,105,678,1
20200901,3,101,105,777,1
20200901,3,101,105,920,1
20200901,3,101,105,1012,1
20200901,3,101,105,713,1
20200901,3,101,105,738,1
20200901,4,101,105,677,1
20200901,4,101,105,770,1
20200901,4,101,105,825,1
20200901,4,101,105,968,1
20200901,4,101,105,743,1
20200901,5,101,105,677,1
20200901,5,101,105,781,1
20200901,5,101,105,804,1
20200901,5,101,105,953,1
20200901,5,101,105,815,1
20200901,5,101,105,780,1
20200901,10,101,105,1277,1
20200901,10,101,105,1276,1
20200901,10,101,105,779,1
20200901,10,101,105,1165,1
20200901,10,101,105,1352,1
20200901,10,101,105,1310,1
20200901,22,101,105,996,1
20200901,22,101,105,1015,1
20200901,22,101,105,806,1
20200901,22,101,105,971,1
20200901,22,101,105,1023,1
20200901,22,101,105,899,1
20200901,14,101,105,1348,1
20200901,14,101,105,1393,1
20200901,14,101,105,817,1
20200901,14,101,105,1299,1
20200901,14,101,105,1257,1
20200901,14,101,105,955,1
20200901,11,101,105,1438,1
20200901,11,101,105,1306,1
20200901,11,101,105,807,1
20200901,11,101,105,1298,1
20200901,11,101,105,1523,1
20200901,11,101,105,1428,1
20200901,23,101,105,873,1
20200901,23,101,105,999,1
20200901,23,101,105,785,1
20200901,23,101,105,881,1
20200901,23,101,105,924,1
20200901,23,101,105,926,1
20200901,19,101,105,1324,1
20200901,19,101,105,1144,1
20200901,19,101,105,959,1
20200901,19,101,105,1332,1
20200901,19,101,105,1177,1
20200901,19,101,105,1065,1
20200901,9,101,105,1043,1
20200901,9,101,105,1053,1
20200901,9,101,105,791,1
20200901,9,101,105,1005,1
20200901,9,101,105,1073,1
20200901,9,101,105,931,1
20200901,18,101,105,1004,1
20200901,18,101,105,1221,1
20200901,18,101,105,870,1
20200901,18,101,105,1203,1
20200901,13,101,105,1368,1
20200901,13,101,105,1291,1
20200901,13,101,105,839,1
20200901,13,101,105,1038,1
20200901,13,101,105,1360,1
20200901,20,101,105,1289,1
20200901,20,101,105,1172,1
20200901,20,101,105,927,1
20200901,20,101,105,1002,1
20200901,20,101,105,1072,1
20200901,20,101,105,1290,1
20200901,6,101,105,705,1
20200901,6,101,105,817,1
20200901,6,101,105,838,1
20200901,6,101,105,948,1
20200901,6,101,105,846,1
20200901,6,101,105,786,1
20200901,15,101,105,1289,1
20200901,15,101,105,1274,1
20200901,15,101,105,804,1
20200901,15,101,105,910,1
20200901,15,101,105,1321,1
20200901,0,101,105,703,1
20200901,0,101,105,768,1
20200901,0,101,105,728,1
20200901,0,101,105,1289,1
20200901,0,101,105,726,1
20200901,0,101,105,781,1
20200901,1,101,105,693,1
20200901,1,101,105,774,1
20200901,1,101,105,768,1
20200901,1,101,105,1178,1
20200901,1,101,105,756,1
20200901,2,101,105,686,1
20200901,2,101,105,761,1
20200901,2,101,105,831,1
20200901,2,101,105,1040,1
20200901,2,101,105,724,1
20200901,2,101,105,773,1
20200901,16,101,105,1287,1
20200901,16,101,105,1294,1
20200901,16,101,105,775,1
20200901,16,101,105,967,1
20200901,16,101,105,1309,1
20200901,21,101,105,1106,1
20200901,21,101,105,862,1
20200901,21,101,105,948,1
20200901,21,101,105,1044,1
20200901,21,101,105,1127,1
20200901,8,101,105,813,1
20200901,8,101,105,933,1
20200901,8,101,105,874,1
20200901,8,101,105,897,1
20200901,8,101,105,992,1
20200901,17,101,105,1206,1
20200901,17,101,105,1222,1
20200901,17,101,105,803,1
20200901,17,101,105,1190,1
20200901,17,101,105,1183,1
20200901,17,101,105,928,1
20200901,12,101,105,824,1
20200901,12,101,105,1538,1
20200901,12,101,105,1435,1
20200901,12,101,105,1443,1
20200901,12,101,105,1335,1
20200901,12,101,105,1149,1
20200901,12,101,110,3953,1
20200901,12,101,110,4316,1
20200901,12,101,110,3712,1
20200901,17,101,110,4119,1
20200901,17,101,110,4079,1
20200901,17,101,110,3883,1
20200901,17,101,110,3823,1
20200901,8,101,110,4392,1
20200901,8,101,110,3065,1
20200901,8,101,110,3872,1
20200901,8,101,110,3166,1
20200901,8,101,110,3711,1
20200901,8,101,110,4451,1
20200901,0,101,110,3304,1
20200901,0,101,110,3083,1
20200901,0,101,110,4130,1
20200901,0,101,110,2786,1
20200901,1,101,110,3216,1
20200901,1,101,110,3457,1
20200901,1,101,110,3897,1
20200901,2,101,110,3164,1
20200901,2,101,110,3109,1
20200901,2,101,110,3727,1
20200901,16,101,110,3700,1
20200901,16,101,110,4030,1
20200901,16,101,110,4188,1
20200901,16,101,110,4217,1
20200901,21,101,110,3540,1
20200901,21,101,110,3875,1
20200901,20,101,110,3554,1
20200901,13,101,110,3918,1
20200901,13,101,110,4238,1
20200901,20,101,110,4278,1
20200901,13,101,110,4541,1
20200901,13,101,110,3862,1
20200901,13,101,110,4637,1
20200901,18,101,110,3749,1
20200901,9,101,110,5052,1
20200901,9,101,110,3198,1
20200901,9,101,110,3712,1
20200901,9,101,110,3345,1
20200901,9,101,110,4864,1
20200901,19,101,110,4504,1
20200901,19,101,110,3596,1
20200901,19,101,110,4105,1
20200901,11,101,110,3821,1
20200901,11,101,110,3974,1
20200901,11,101,110,4306,1
20200901,11,101,110,4799,1
20200901,11,101,110,4876,1
20200901,22,101,110,3238,1
20200901,22,101,110,3746,1
20200901,22,101,110,3859,1
20200901,23,101,110,3160,1
20200901,23,101,110,3453,1
20200901,14,101,110,4426,1
20200901,14,101,110,3976,1
20200901,14,101,110,3697,1
20200901,14,101,110,4163,1
20200901,6,101,110,2841,1
20200901,6,101,110,3225,1
20200901,6,101,110,3610,1
